"_airbyte_ab_id","_airbyte_emitted_at","_ab_cdc_deleted_at","_ab_cdc_lsn","_ab_cdc_updated_at","comment","groupSideEffect","value"
"8dc84154-249b-4dca-acbd-979caf6fdd80",1709771914974,"","","","{""en"": ""Cryptococcal fungaemia"", ""es"": ""Fungemia por Cryptococcus "", ""fr"": ""Fungémie cryptococcique""}","general","cryptococcalfungaemia"
"fc0bf6fb-bae6-4491-a484-d8d6bd0c6a4e",1709771914974,"","","","{""en"": ""cryptorchidism"", ""es"": ""criptorquidia"", ""fr"": ""cryptorchidie""}","general","cryptorchism"
"e057bf43-62d4-4c2e-ad15-7d749592c691",1709771914974,"","","","{""en"": ""Crystal Urine"", ""es"": ""Orina cristalina"", ""fr"": ""Urine cristalline""}","general","crystalurine"
"d2d1bfad-3d6e-42a4-b18f-137814473b75",1709771914974,"","","","{""en"": ""CSF eosinophil count increased"", ""es"": ""Aumento del recuento de eosinófilos en LCR"", ""fr"": ""Augmentation du compte d'éosinophiles dans le LCR""}","general","csfeosinophilcountincreased"
"1fac79ab-e18d-454c-a788-ca7a64b1eb39",1709771914974,"","","","{""en"": ""cerebrospinal fluid pressure"", ""es"": ""presión del líquido cefalorraquídeo"", ""fr"": ""pression du liquide céphalorachidien""}","general","csfpressure"
"c8e158f8-0f4a-4031-a71d-59e62d37c1ee",1709771914974,"","","","{""en"": ""Increased CSF protein"", ""es"": ""Proteína en LCR aumentada"", ""fr"": ""Protein de LCS augmentée""}","general","csfproteinincreased"
"99d7bfff-893f-4a6d-b8bd-53212a527ed4",1709771914974,"","","","{""en"": ""Congenital tricuspid valve atresia"", ""es"": ""Atresia congénita de la válvula tricúspide"", ""fr"": ""Atresie de la valve tricuspide congénitale""}","general","congenitaltricuspidvalveatresia"
"df215568-c009-478a-91f2-dbe96c5bf565",1709771914974,"","","","{""en"": ""CSF volume decreased"", ""es"": ""Volumen de LCR disminuido"", ""fr"": ""Volume de LCS diminué""}","general","csfvolumedecreased"
"58abcf0b-817e-4bd6-b5b4-81103f72dbe4",1709771914974,"","","","{""en"": ""Central Nervous System Injury"", ""es"": ""Lesión del Sistema Nervioso Central"", ""fr"": ""Lésion du système nerveux central""}","general","centralnervoussysteminjury"
"641292fc-d6e6-425e-a83c-9f69eb4d6122",1709771914974,"","","","{""en"": ""cerebellar stroke"", ""es"": ""infarto cerebeloso"", ""fr"": ""accident vasculaire cérébelleux""}","general","cerebellarstroke"
"fe7d5b51-64dc-4759-834c-9add1b5f35a1",1709771914974,"","","","{""en"": ""cerebral microembolism"", ""es"": ""microembolismo cerebral"", ""fr"": ""microembolie cérébrale""}","general","cerebralmicroembolism"
"3da73aeb-9ac0-4982-b787-9b485c98b493",1709771914974,"","","","{""en"": ""Child abuse"", ""es"": ""Abuso infantil"", ""fr"": ""Maltraitance des enfants""}","general","childabuse"
"f6e59618-fffc-4950-bbdf-302f1c47f5d1",1709771914974,"","","","{""en"": ""Cholangitis chronic"", ""es"": ""Colangitis crónica"", ""fr"": ""Cholangite chronique""}","general","cholangitischronic"
"ae0b0487-42ac-45dd-9ae2-09f3f495556b",1709771914974,"","","","{""en"": ""Involuntary, jerky movements"", ""es"": ""Movimientos involuntarios y bruscos"", ""fr"": ""Mouvements involontaires, saccadés""}","general","chorea"
"ef2d75df-b577-4b54-bcb3-15571374fd21",1709771914974,"","","","{""en"": ""Chronic graft versus host disease in liver"", ""es"": ""Enfermedad crónica de injerto contra huésped en el hígado"", ""fr"": ""Maladie chronique du greffon contre l'hôte du foie""}","general","chronicgraftversushostdiseaseinliver"
"b150ca1f-738c-4e80-9f80-8622c5a4f5cf",1709771914974,"","","","{""en"": ""Chronic lymphocytic leukaemia"", ""es"": ""Leucemia linfocítica crónica"", ""fr"": ""Leucémie lymphoïde chronique""}","general","chroniclymphocyticleukaemia"
"dfa72843-1d02-48d2-bb12-888b2bed443f",1709771914974,"","","","{""en"": ""Chronic papillomatous dermatitis"", ""es"": ""Dermatitis papilomatosa crónica"", ""fr"": ""Dermatite papillomateuse chronique""}","general","chronicpapillomatousdermatitis"
"03ca2a01-1f79-4e6b-939b-c3e8ac6bdb71",1709771914974,"","","","{""en"": ""Congenital central nervous system anomaly"", ""es"": ""Anomalía congénita del sistema nervioso central"", ""fr"": ""Anomalie congénitale du système nerveux central""}","general","congenitalcentralnervoussystemanomaly"
"b2447ee2-dbd1-4e61-849c-4653adcd3f8f",1709771914974,"","","","{""en"": ""Congenital Mitochondrial Cytopathy"", ""es"": ""Citopatía Mitocondrial Congénita"", ""fr"": ""Cytopathie Mitochondriale Congénitale""}","general","congenitalmitochondrialcytopathy"
"e86ab0e3-b75c-484c-9dc5-63e076a5db10",1709771914974,"","","","{""en"": ""Corneal exfoliation"", ""es"": ""Exfoliación corneal"", ""fr"": ""Exfoliation cornéenne""}","general","cornealexfoliation"
"9bd1de7b-8b0c-48a7-9bb2-69f8540eb379",1709771914974,"","","","{""en"": ""corneal infection"", ""es"": ""infección corneal"", ""fr"": ""infection cornéenne""}","general","cornealinfection"
"36e92107-15a3-4f95-83c6-49f45d64953c",1709771914974,"","","","{""en"": ""Congenital dyserythropoietic anaemia"", ""es"": ""Anemia diseritropoyética congénita"", ""fr"": ""Anémie dysérythropoïétique congénitale""}","general","congenitaldyserythropoieticanaemia"
"387b3a7f-ca52-4ade-b690-53e35c79ec63",1709771914974,"","","","{""en"": ""corneal neovascularisation"", ""es"": ""neovascularización corneal"", ""fr"": ""néovascularisation cornéenne""}","general","cornealneovascularisation"
"8c60b257-5022-4145-9c97-1a8ba9f0511a",1709771914974,"","","","{""en"": ""Decreased corneal reflex"", ""es"": ""Reflejo corneal disminuido"", ""fr"": ""Réflexe cornéen diminué""}","general","cornealreflexdecreased"
"84ee62fe-6fb2-44f3-a234-122327bc61c5",1709771914974,"","","","{""en"": ""corneal toxicity"", ""es"": ""toxicidad corneal"", ""fr"": ""toxicité cornéenne""}","general","corneatoxicidad"
"4f532a96-cb60-453d-9a63-7c5546420612",1709771914974,"","","","{""en"": ""Coronary angioplasty is a procedure used to widen narrowed or blocked arteries of the heart."", ""es"": ""La angioplastia coronaria es un procedimiento utilizado para ensanchar las arterias del corazón que están estrechadas o bloqueadas."", ""fr"": ""L'angioplastie coronarienne est une procédure utilisée pour élargir les artères du cœur qui sont rétrécies ou bloquées.""}","general","coronaryangioplasty"
"a94e92d9-cd87-4c1f-92a6-172e2e11ddd1",1709771914974,"","","","{""en"": ""coronary artery compression"", ""es"": ""compresión de la arteria coronaria"", ""fr"": ""compression de l'artère coronaire""}","general","coronaryarterycompression"
"8b7077a3-987e-4a23-93f0-30050c2f94f7",1709771914974,"","","","{""en"": ""Coronary artery embolism"", ""es"": ""Embolia de la arteria coronaria"", ""fr"": ""Embolie de l'artère coronaire""}","general","coronaryarteryembolism"
"1b1e19ec-f492-4c97-aeac-ac089258192b",1709771914974,"","","","{""en"": ""coronary artery dissection"", ""es"": ""disección de arteria coronaria"", ""fr"": ""dissection de l'artère coronaire""}","general","coronaryarterydissection"
"587bcf04-2eef-40e6-ad1b-e3d686348505",1709771914974,"","","","{""en"": ""coronary artery reocclusion"", ""es"": ""reoclusión de la arteria coronaria"", ""fr"": ""réocclusion de l'artère coronaire""}","general","coronaryarteryreocclusion"
"94ecc2da-29fa-436e-b48e-eb7cb3471a02",1709771914974,"","","","{""en"": ""coronary artery restenosis"", ""es"": ""reestenosis de la arteria coronaria"", ""fr"": ""resténose de l'artère coronaire""}","general","coronaryarteryrestenosis"
"07504f5d-28c2-4048-9f60-32e0f0d87c56",1709771914974,"","","","{""en"": ""The occurrence of false, distorted, or fabricated memories or experiences."", ""es"": ""La aparición de recuerdos o experiencias falsas, distorsionadas o fabricadas."", ""fr"": ""L'apparition de souvenirs ou d'expériences fausses, déformées ou fabriquées.""}","general","confabulation"
"9819315a-d751-46d2-839f-64acb1f50eee",1709771914974,"","","","{""en"": ""Congenital hypoplasia of depressor angularis oris muscle"", ""es"": ""Hipoplasia congénita del músculo depresor angular de la boca"", ""fr"": ""Hypoplasie congénitale du muscle dépressor angulaire de la bouche""}","general","congenitalhypoplasiaofdepressorangularisorismuscle"
"9523f0e2-451f-45a5-af2e-43afb54fab88",1709771914974,"","","","{""en"": ""coronavirus infection"", ""es"": ""infección por coronavirus"", ""fr"": ""infection à coronavirus""}","general","coronavirusinfection"
"02624544-2864-439c-9927-0eb307b72ff0",1709771914974,"","","","{""en"": ""Cortical dysplasia"", ""es"": ""Displasia cortical"", ""fr"": ""Dysplasie corticale""}","general","corticaldysplasia"
"8e76bed2-6063-4c14-bc04-b1d837c60f58",1709771914974,"","","","{""en"": ""Cortisol Abnormal"", ""es"": ""Cortisol Anormal"", ""fr"": ""Cortisol Anormal""}","general","cortisolabnormal"
"b9b16027-72d2-4216-943b-f41d7fc986d2",1709771914974,"","","","{""en"": ""Corynebacterium bacteraemia"", ""es"": ""Bacteriemia por Corynebacterium"", ""fr"": ""Bactériémie à Corynebacterium""}","general","corynebacteriumbacteraemia"
"4925a6b9-f7b6-4c33-8d15-2ef7d7e67f6a",1709771914974,"","","","{""en"": ""Costal Cartilage Fracture"", ""es"": ""Fractura de cartílago costal"", ""fr"": ""Fracture du cartilage costal""}","general","costalcartilagefracture"
"bc72eb53-cc37-4c85-bf64-d850cbe41582",1709771914974,"","","","{""en"": ""cough decreased"", ""es"": ""tos disminuida"", ""fr"": ""toux diminuée""}","general","coughdecreased"
"6cf1c154-4908-410a-bf65-476e197d4098",1709771914974,"","","","{""en"": ""COVID-19 immunisation"", ""es"": ""Inmunización contra el COVID-19"", ""fr"": ""Immunisation contre la COVID-19""}","general","covid19immunisation"
"a0bc23b3-5a83-4107-9aad-1b138e54407f",1709771914974,"","","","{""en"": ""coxsackie viral infection"", ""es"": ""infección viral por coxsackie"", ""fr"": ""infection virale à coxsackie""}","general","coxsackieviralinfection"
"91c711f8-8751-40ce-b248-7c98d48e4bfe",1709771914974,"","","","{""en"": ""Cranial nerve neoplasm"", ""es"": ""Tumor del nervio craneal"", ""fr"": ""Tumeur du nerf crânien""}","general","cranialnerveneoplasm"
"9f6f6454-30fb-4e4a-8f3c-fc0c037fad3d",1709771914974,"","","","{""en"": ""Craniocervical syndrome"", ""es"": ""Síndrome craniocervical"", ""fr"": ""Syndrome craniocervical""}","general","craniocervicalsyndrome"
"091e5f83-4885-4883-a89c-6afc9b0caed4",1709771914974,"","","","{""en"": ""craniosynostosis"", ""es"": ""craniosinostosis"", ""fr"": ""craniosynostose""}","general","craniosynostosis"
"5d62694b-509b-41b8-994d-f657094e6a9f",1709771914974,"","","","{""en"": ""increased creatine urine"", ""es"": ""aumento de creatinuria"", ""fr"": ""augmentation de la créatininurie""}","general","creatinuriaaumentada"
"fa02f6b9-0e7e-426e-86ba-7ff21abd90f3",1709771914974,"","","","{""en"": ""creatinine urine abnormal"", ""es"": ""creatinina en orina anormal"", ""fr"": ""créatinine urinaire anormale""}","general","creatinineurineabnormal"
"0e3bee32-11f1-4bc5-80a1-d4d7179c81d5",1709771914974,"","","","{""en"": ""CREST syndrome"", ""es"": ""Síndrome CREST"", ""fr"": ""Syndrome CREST""}","general","crestsindrome"
"b1717cd8-198a-4847-bcaf-f6aa6b2b432c",1709771914974,"","","","{""en"": ""critical illness"", ""es"": ""enfermedad crítica"", ""fr"": ""maladie critique""}","general","criticalillness"
"9a6d8676-e959-4c44-bd23-7efdd8f11809",1709771914974,"","","","{""en"": ""Cross sensitivity reaction"", ""es"": ""Reacción de hipersensibilidad cruzada"", ""fr"": ""Réaction de sensibilité croisée""}","general","crosssensitivityreaction"
"85540194-fc93-4be4-a38b-e41d04591575",1709771914974,"","","","{""en"": ""crush syndrome"", ""es"": ""síndrome de aplastamiento"", ""fr"": ""syndrome de l'écrasement""}","general","crushsyndrome"
"ad26f6a2-7ad9-442f-a902-9b8769af26dc",1709771914974,"","","","{""en"": ""Cryotherapy"", ""es"": ""Crioterapia"", ""fr"": ""Cryothérapie""}","general","cryotherapy"
"7ff946c2-23c9-4e22-bfe0-ba00460f96fe",1709771914974,"","","","{""en"": ""Cervical Radiculopathy"", ""es"": ""Radiculopatía Cervical"", ""fr"": ""Radiculopathie Cervicale""}","general","cervicalradiculopathy"
"38b58e5f-8f3e-4186-9e42-4581c4235678",1709771914974,"","","","{""en"": ""cerebral nocardiosis"", ""es"": ""nocardiosis cerebral"", ""fr"": ""nocardiose cérébrale""}","general","cerebralnocardiosis"
"c0e1c383-e3cb-4e6f-be26-0f1e97c2a9d8",1709771914974,"","","","{""en"": ""Chest wall mass"", ""es"": ""Masa en la pared torácica"", ""fr"": ""Masse sur la paroi thoracique""}","general","chestwallmass"
"dfff3f3c-5420-4587-b057-f90e3d816265",1709771914974,"","","","{""en"": ""cholestasis"", ""es"": ""colestasis"", ""fr"": ""cholestase""}","general","cholestasis"
"455434fc-b8a6-413c-becb-7bbd610d2e4c",1709771914974,"","","","{""en"": ""chronic eosinophilic rhinosinusitis"", ""es"": ""rinosinusitis eosinofílica crónica"", ""fr"": ""rhinosinusite éosinophilique chronique""}","general","chroniceosinophilicrhinosinusitis"
"4feef003-a54e-455b-b5f6-603055910655",1709771914974,"","","","{""en"": ""corneal transplant"", ""es"": ""trasplante de córnea"", ""fr"": ""greffe de cornée""}","general","cornealtransplant"
"14f5e42f-0c03-435e-bb38-ed5241556f89",1709771914974,"","","","{""en"": ""coronary artery bypass"", ""es"": ""bypass de arteria coronaria"", ""fr"": ""pontage coronarien""}","general","coronaryarterybypass"
"7004aa17-4e0e-41e0-abe6-fdbcd4505a0c",1709771914974,"","","","{""en"": ""complication of pregnancy"", ""es"": ""complicación del embarazo"", ""fr"": ""complication de la grossesse""}","general","complicationofpregnancy"
"b3d4e030-6ca9-490f-9204-38ed02edbb02",1709771914974,"","","","{""en"": ""Coronary artery stenosis"", ""es"": ""Estenosis de la arteria coronaria"", ""fr"": ""Sténose de l'artère coronaire""}","general","coronaryarterystenosis"
"6a151846-ca5c-4309-a99f-b7ef51b6b8bc",1709771914974,"","","","{""en"": ""Coronary artery thrombosis"", ""es"": ""Trombosis de la arteria coronaria"", ""fr"": ""Thrombose de l'artère coronaire""}","general","coronaryarterythrombosis"
"afd0bb15-6a6c-45d7-a8bc-4ad8a587304c",1709771914974,"","","","{""en"": ""coronary steal syndrome"", ""es"": ""síndrome de robo coronario"", ""fr"": ""syndrome de vol coronaire""}","general","coronarystealsyndrome"
"030a79a8-0186-490b-9f1a-dce775740819",1709771914974,"","","","{""en"": ""coronavirus test positive"", ""es"": ""prueba de coronavirus positiva"", ""fr"": ""test positif au coronavirus""}","general","coronavirustestpositive"
"160b8b1d-b402-4b7d-a69e-a5ebf4c39bcc",1709771914974,"","","","{""en"": ""Complement deficiency disease"", ""es"": ""Enfermedad por deficiencia de complemento"", ""fr"": ""Maladie par déficit en complément""}","general","complementdeficiencydisease"
"61a85f03-a9a0-4b61-9818-ae4d3f92dd0c",1709771914974,"","","","{""en"": ""Cortisol decreased"", ""es"": ""Cortisol disminuido"", ""fr"": ""Cortisol diminué""}","general","cortisoldecreased"
"abe2a370-3106-45eb-ad48-1e51c160054c",1709771914974,"","","","{""en"": ""Corynebacterium infection"", ""es"": ""Infección por Corynebacterium"", ""fr"": ""Infection à Corynebacterium""}","general","corynebacteriuminfection"
"35eb3ef6-91ab-4e6c-a05e-29fffa0738dc",1709771914974,"","","","{""en"": ""Inflammation of the cartilage that connects a rib to the breastbone."", ""es"": ""Inflamación del cartílago que conecta una costilla al esternón."", ""fr"": ""Inflammation du cartilage qui relie une côte au sternum.""}","general","costochondritis"
"94849566-bb8b-4b06-9743-f5e90b04f4fd",1709771914974,"","","","{""en"": ""Counterfeit product administered"", ""es"": ""Producto falsificado administrado"", ""fr"": ""Produit contrefait administré""}","general","counterfeitproductadministered"
"72c548f3-dde1-4692-a4b5-f6aae8e69782",1709771914974,"","","","{""en"": ""COVID-19 treatment"", ""es"": ""Tratamiento de COVID-19"", ""fr"": ""Traitement du COVID-19""}","general","covid19treatment"
"20576df7-b1e3-4027-9c01-1199799bbc7a",1709771914974,"","","","{""en"": ""Cranial nerve compression"", ""es"": ""Compresión del nervio craneal"", ""fr"": ""Compression du nerf crânien""}","general","cranialnervecompression"
"84cd29d0-9863-45cd-97bf-70474e1878d3",1709771914974,"","","","{""en"": ""Cranial nerve paralysis"", ""es"": ""Parálisis de nervio craneal"", ""fr"": ""Paralysie du nerf crânien""}","general","cranialnerveparalysis"
"d8ef01c3-ceb4-4144-a6d9-abd434034fe2",1709771914974,"","","","{""en"": ""Craniopharyngioma"", ""es"": ""Craniopharyngioma"", ""fr"": ""Craniopharyngiome""}","general","craniopharyngioma"
"f33daf72-adfd-415c-a081-91c93f632ce9",1709771914974,"","","","{""en"": ""A craniotomy is a surgical procedure that involves the removal of a part of the skull to access the brain."", ""es"": ""Una craneotomía es un procedimiento quirúrgico que implica la remoción de una parte del cráneo para acceder al cerebro."", ""fr"": ""Une craniotomie est une procédure chirurgicale qui implique le retrait d'une partie du crâne pour accéder au cerveau.""}","general","craniotomy"
"178c1ac3-7520-4270-bb10-6f128adf2823",1709771914974,"","","","{""en"": ""Creatinine renal clearance increased"", ""es"": ""Aumento del aclaramiento renal de creatinina"", ""fr"": ""Augmentation de la clairance rénale de la créatinine""}","general","creatininerenalclearanceincreased"
"acde2405-330c-4a56-91a1-56c59ae7583b",1709771914974,"","","","{""en"": ""Crackling sounds"", ""es"": ""Sonidos crepitantes"", ""fr"": ""Crépitements""}","general","crepitations"
"2ed6f55f-33a3-4042-bc93-ba30123c95d8",1709771914974,"","","","{""en"": ""Crohn's disease"", ""es"": ""Enfermedad de Crohn"", ""fr"": ""Maladie de Crohn""}","general","crohnsdisease"
"3e8e5251-463e-4751-9e3e-456fb60a0529",1709771914974,"","","","{""en"": ""croup infectious"", ""es"": ""crup infeccioso"", ""fr"": ""laryngite infectieux""}","general","croupinfectious"
"ed0d6076-7096-4378-8d63-a500f70f8f84",1709771914974,"","","","{""en"": ""CSF lymphocyte count abnormal"", ""es"": ""Recuento anormal de linfocitos en el LCR"", ""fr"": ""Numération anormale des lymphocytes dans le LCS""}","general","csflymphocytecountabnormal"
"098298ec-f04d-4bbd-96fd-078c7dba313c",1709771914974,"","","","{""en"": ""Cushing's syndrome"", ""es"": ""síndrome de Cushing"", ""fr"": ""syndrome de Cushing""}","general","cushingssyndrome"
"ccf9870f-0f53-4f18-b3f9-dd054e3d6ba3",1709771914974,"","","","{""en"": ""Cutaneous lupus erythematosus"", ""es"": ""Lupus eritematoso cutáneo"", ""fr"": ""Lupus érythémateux cutané""}","general","cutaneouslupuserythematosus"
"f60c1ccf-e3aa-4199-ac5d-a453b9c3f0be",1709771914974,"","","","{""en"": ""Cutaneous mucormycosis"", ""es"": ""Mucormicosis cutánea"", ""fr"": ""Mucormycose cutanée""}","general","cutaneousmucormycosis"
"888ee9fb-2cd2-475e-8c9f-5578ceb0e93b",1709771914974,"","","","{""en"": ""cutaneous symptom"", ""es"": ""síntoma cutáneo"", ""fr"": ""symptôme cutané""}","general","cutaneossymptom"
"35cbd619-20a0-4e49-ba80-b6a22c3af16f",1709771914974,"","","","{""en"": ""Cutaneous tuberculosis"", ""es"": ""Tuberculosis cutánea"", ""fr"": ""Tuberculose cutanée""}","general","cutaneoustuberculosis"
"22faf4ad-d2a8-4f59-bebb-42792614d5b7",1709771914974,"","","","{""en"": ""A bluish discoloration of the skin and mucous membranes due to lack of oxygen in the blood."", ""es"": ""Una coloración azulada de la piel y membranas mucosas debido a la falta de oxígeno en la sangre."", ""fr"": ""Une coloration bleutée de la peau et des muqueuses due à un manque d'oxygène dans le sang.""}","general","cyanosis"
"355d79d5-1e98-486e-9cc7-5dbfcd36d83d",1709771914974,"","","","{""en"": ""Cyclitis"", ""es"": ""Ciclitis"", ""fr"": ""Cyclite""}","general","cyclitis"
"bf34a4bc-96ee-4e55-b51f-f005ff8e126e",1709771914974,"","","","{""en"": ""CYP3A4 polymorphism"", ""es"": ""Polimorfismo CYP3A4"", ""fr"": ""Polymorphisme CYP3A4""}","general","cyp3a4polymorphism"
"d37ff3b7-3a9f-4cc0-9e46-0e22cc342bf9",1709771914974,"","","","{""en"": ""cyst drainage"", ""es"": ""drenaje de quiste"", ""fr"": ""drainage de kyste""}","general","cystdrainage"
"b29e9154-8831-443c-82c6-6867a93cd5a8",1709771914974,"","","","{""en"": ""Cystatin C increased"", ""es"": ""Cistatina C aumentada"", ""fr"": ""Cystatine C augmentée""}","general","cystatincincreased"
"73d79049-c65d-4c10-8258-19333e6ef495",1709771914974,"","","","{""en"": ""Cystic fibrosis lung"", ""es"": ""Pulmón de fibrosis quística"", ""fr"": ""Poumon de fibrose kystique""}","general","cysticfibrosislung"
"0dd45235-d107-4639-8ca9-b627ee9e693c",1709771914974,"","","","{""en"": ""cystic lymphangioma"", ""es"": ""linfangioma cístico"", ""fr"": ""lymphangiome kystique""}","general","cysticlymphangioma"
"61cb054d-af42-4ce7-81b6-e2f59341ae87",1709771914974,"","","","{""en"": ""Cystitis caused by Escherichia"", ""es"": ""Cistitis causada por Escherichia"", ""fr"": ""Cystite causée par Escherichia""}","general","cystitisescherichia"
"3ac46c04-d3f9-4ce0-9c29-3257e3418c09",1709771914974,"","","","{""en"": ""radiation cystitis"", ""es"": ""cistitis por radiación"", ""fr"": ""cystite par radiation""}","general","cystitisradiation"
"fe2004fb-2a46-4adb-8367-c348a1648180",1709771914974,"","","","{""en"": ""Cystoid Macular Oedema"", ""es"": ""Edema macular quístico"", ""fr"": ""Œdème maculaire cystoïde""}","general","cystoidmacularoedema"
"615f18c1-b905-4836-8c40-0f270bd592bc",1709771914974,"","","","{""en"": ""cytogenetic abnormality"", ""es"": ""anomalía citogenética"", ""fr"": ""anomalie cytogénétique""}","general","cytogeneticabnormality"
"4222df84-f6f2-4038-82eb-bd7a540241b7",1709771914974,"","","","{""en"": ""cytokine release syndrome"", ""es"": ""síndrome de liberación de citocinas"", ""fr"": ""syndrome de libération des cytokines""}","general","cytokinereleasesyndrome"
"fc9a5e99-dde8-412e-8365-2f8b2bfbfb4a",1709771914974,"","","","{""en"": ""Cytomegalovirus enterocolitis"", ""es"": ""Enterocolitis por citomegalovirus"", ""fr"": ""Entérocolite à cytomégalovirus""}","general","cytomegalovirusenterocolitis"
"f3dcefbe-3d82-4fa1-84ff-ae8d8cac3475",1709771914974,"","","","{""en"": ""Cerebral Artery Thrombosis"", ""es"": ""Trombosis de arteria cerebral"", ""fr"": ""Thrombose de l'artère cérébrale""}","general","cerebralarterythrombosis"
"71bd2717-4a4e-4260-b67c-69fbf938d6fa",1709771914974,"","","","{""en"": ""Catheter site pain"", ""es"": ""Dolor en el sitio del catéter"", ""fr"": ""Douleur au niveau du site de cathéter""}","general","cathetersitepain"
"00b47f61-429c-4d46-b492-42bddc33ba06",1709771914974,"","","","{""en"": ""Cataract diabetic"", ""es"": ""Catarata diabética"", ""fr"": ""Cataracte diabétique""}","general","cataractdiabetic"
"c389574d-c865-4694-8ca5-1e248ab88ea9",1709771914974,"","","","{""en"": ""Castlemans disease"", ""es"": ""Enfermedad de Castelman"", ""fr"": ""Maladie de Castelman""}","general","castlemansdisease"
"64dfb105-95cd-4057-a6f0-701901c69f9b",1709771914974,"","","","{""en"": ""CD19 expression decreased"", ""es"": ""Disminución de la expresión de CD19"", ""fr"": ""Diminution de l'expression de CD19""}","general","cd19expressiondecreased"
"b47b4179-1d21-477b-ac93-d343b14cd6c5",1709771914974,"","","","{""en"": ""catheter site papule"", ""es"": ""pápula en el sitio del catéter"", ""fr"": ""papule au site du cathéter""}","general","cathetersitepapule"
"6edc6030-e203-41c7-88c4-47e6d89f37c7",1709771914974,"","","","{""en"": ""Catheter site mass"", ""es"": ""Masa en el sitio del catéter"", ""fr"": ""Masse au site du cathéter""}","general","cathetersitemass"
"f34f2fd8-6cee-431b-b63a-44b9867e8708",1709771914974,"","","","{""en"": ""Abnormal blood sound in the carotid artery"", ""es"": ""Sonido anormal de la sangre en la arteria carótida"", ""fr"": ""Son anormal du sang dans l'artère carotide""}","general","carotidbruit"
"bab516ab-5366-4129-9f43-f678e0bc20d9",1709771914974,"","","","{""en"": ""Cervix warts"", ""es"": ""Verrugas cervicales"", ""fr"": ""Verrues cervicales""}","general","cervixwarts"
"3200568e-9f84-448a-885f-8a369312f1f1",1709771914974,"","","","{""en"": ""cerebral microangiopathy"", ""es"": ""microangiopatía cerebral"", ""fr"": ""microangiopathie cérébrale""}","general","cerebralmicroangiopathy"
"7b552393-3dd8-466b-9b47-41ac1fb4e4ce",1709771914974,"","","","{""en"": ""Chemical burn of genitalia"", ""es"": ""Quemadura química de los genitales"", ""fr"": ""Brûlure chimique des organes génitaux""}","general","chemicalburnofgenitalia"
"c6052622-1f2a-4961-b133-18e451e4adc5",1709771914974,"","","","{""en"": ""cerebral haemorrhage"", ""es"": ""hemorragia cerebral"", ""fr"": ""hémorragie cérébrale""}","general","cerebralhaemorrhage"
"00465b52-02e7-4b9b-a8df-4fc26f18a727",1709771914974,"","","","{""en"": ""Cerebral microinfarction"", ""es"": ""Microinfarto cerebral"", ""fr"": ""Microinfarctus cérébral""}","general","cerebralmicroinfarction"
"265a2c40-9d2d-4a7e-9648-cea06b975a7c",1709771914974,"","","","{""en"": ""Charles Bonnet Syndrome"", ""es"": ""Síndrome de Charles Bonnet"", ""fr"": ""Syndrome de Charles Bonnet""}","general","charlesbonnetsyndrome"
"659c5bd1-810e-4638-86a1-82ea52d478e8",1709771914974,"","","","{""en"": ""Chemical burn of skin"", ""es"": ""Quemadura química de la piel"", ""fr"": ""Brûlure chimique de la peau""}","general","chemicalburnofskin"
"b8101484-7b8d-4b50-a819-0c536cda9ada",1709771914974,"","","","{""en"": ""Cerebral palsy"", ""es"": ""Parálisis cerebral"", ""fr"": ""Paralysie cérébrale""}","general","cerebralpalsy"
"a3c14d24-c153-4389-86f3-8a82748fda72",1709771914974,"","","","{""en"": ""cerebral circulatory failure"", ""es"": ""falla circulatoria cerebral"", ""fr"": ""défaillance circulatoire cérébrale""}","general","cerebralcirculatoryfailure"
"a21cf154-0bdd-429e-b94f-ec85ac36f656",1709771914974,"","","","{""en"": ""Chemical poisoning"", ""es"": ""Intoxicación química"", ""fr"": ""Empoisonnement chimique""}","general","chemicalpoisoning"
"49a65d3c-63e3-40c5-9dfa-4cb092d7adcf",1709771914974,"","","","{""en"": ""Cerebellar microhaemorrhage"", ""es"": ""Microhemorragia cerebelar"", ""fr"": ""Microhémorragie cérébelleuse""}","general","cerebellarmicrohaemorrhage"
"7750a54b-6246-434d-86f7-a3e9ab6afede",1709771914974,"","","","{""en"": ""Chest wall necrosis"", ""es"": ""Necrosis de la pared torácica"", ""fr"": ""Nécrose de la paroi thoracique""}","general","chestwallnecrosis"
"1c9013e6-fd3c-4861-819a-cf10cde4c0c0",1709771914974,"","","","{""en"": ""Cervical Incompetence"", ""es"": ""Incompetencia Cervical"", ""fr"": ""Incompétence Cervicale""}","general","cervicalincompetence"
"5da7a452-476b-40ef-87e4-231cdb857a22",1709771914974,"","","","{""en"": ""Cheyne-Stokes respiration"", ""es"": ""Respiración de Cheyne-Stokes"", ""fr"": ""Respiration de Cheyne-Stokes""}","general","cheynestokesrespiration"
"939d6dee-d6d8-41bf-b57b-cfde611b3824",1709771914974,"","","","{""en"": ""central alveolar hypoventilation"", ""es"": ""hipoventilación alveolar central"", ""fr"": ""hypoventilation alvéolaire centrale""}","general","centralalveolarhypoventilation"
"35af212b-03ed-4930-a9b2-911ed972e523",1709771914974,"","","","{""en"": ""Chest expansion decreased"", ""es"": ""Disminución de la expansión torácica"", ""fr"": ""Expansion thoracique diminuée""}","general","chestexpansiondecreased"
